Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Bestseller,Original Price,Price Value,Price Currency
C# Anti-Patterns: A List Of Programming Practices To Avoid,"This course will teach you many bad programming practices that every professional developer must know, but never use",4.2,"Instructor:
Mark Farragher",E£229.99,3,23,All Levels,,,E£319.99,229.99,E£
Create a Notepad Application with C# and Visual Studio,Build a Notepad App that you and others can use everyday.,3.5,"Instructor:
Bluelime Learning Solutions",E£199.99,2,21,Beginner,,,E£269.99,199.99,E£
.NET/C# Beginners Bootcamp,"Learn to develop Websites, Mobile Apps using .NET/C# and Visual Studio",3.9,"Instructor:
Amr Swalha",E£199.99,11.5,145,Beginner,,,E£269.99,199.99,E£
"CRUD application using C#, PostgreSQL, Windows Forms","CRUD application using C#, PostgreSQL, Windows Forms",4.1,"Instructor:
Peder Thornstrom",E£199.99,4.5,25,Beginner,,,E£269.99,199.99,E£
C# Basics: Learn to Code the Right Way,"Learn C# Using this Course, Then Move on to Make Windows, Server and .Net Applications!",4.4,"Instructor:
Grant Klimaytys",E£199.99,1.5,14,Beginner,,,E£269.99,199.99,E£
Course 7: Xamarin C# & PowerShell to Automate Network tool,"PowerShell series, Master Network Admin tools creation using Visual Studio 2019, Xamarin, C#, XPath and PowerShell 6",4.1,"Instructor:
Dante Leo",E£199.99,3.5,39,All Levels,,,E£269.99,199.99,E£
Learn to code by creating 14 projects with JavaScript and C#,Learn to write computer code by creating 14 projects from scratch using JavaScript and C# Programming language,3.2,"Instructor:
Skill Tree",E£199.99,12,124,Beginner,,,E£269.99,199.99,E£
C#: Coding for Beginners. A Hands-on Approach to Learning,Master the fundamentals of C# by using your knowledge to create applications that will enhance your learning.,4.0,"Instructor:
Efrain Mendez",E£229.99,6,36,Beginner,,,E£319.99,229.99,E£
C# Basics : For Absolute Beginners,Learn the core principles of programming in C# with concise tutorials followed by relevant quizzes and projects.,4.3,"Instructor:
Michael Jachowski",E£199.99,2,49,Beginner,,,E£269.99,199.99,E£
C# Loops for Beginners,Master The Fundamentals of Loops In C#,4.6,"Instructor:
T O",E£199.99,2,24,Beginner,,,E£269.99,199.99,E£
Software Test Automation - C#,Build a complete software test automation framework,4.4,"Instructor:
Best Test Automation",E£199.99,4,38,All Levels,,,E£269.99,199.99,E£
C# .NET Database and XML Applications,Implementing Real-World Examples,4.4,"Instructor:
Rick Phillips",E£199.99,4,15,Intermediate,,,E£269.99,199.99,E£
Become a full-stack C# developer,"Blazor, API development, SQL server in one course - slow paced",4.0,"Instructor:
Taurius Litvinavicius",E£199.99,11,56,Beginner,,,E£269.99,199.99,E£
Building Web GIS Apps with C# ASP.NET CORE MVC and Leaflet,Learn to Build Web GIS Applications with C# and ASP.NET CORE,4.4,"Instructor:
EBISYS R&D",E£199.99,2,30,All Levels,,,E£269.99,199.99,E£
C# in Depth: A Comprehensive Course (Beginner-To-Advanced),"The most detailed course on C# for Beginners and Advanced Level i.e Lambda Expressions, LINQ, Extension Methods & OOP",3.6,"Instructor:
TELCOMA Global",E£199.99,8,112,All Levels,,,E£269.99,199.99,E£
Clean Code in C#: Write Readable and Maintainable Code,Clean Code Commando: Refactor Messy Into Clean & Maintainable Code | Best Practices for Developers | Step-By-Step Guide,3.8,"Instructor:
Kristijan Kralj",E£199.99,4,54,All Levels,,,E£269.99,199.99,E£
WPF & XAML: Build 10 WPF applications (C#) in 2020,Learn XAML and WPF development on 10 projects. WPF/C# programming even for beginners,4.5,"Instructor:
Luke's Programming School",E£229.99,6,49,Beginner,,,E£319.99,229.99,E£
Hands-On Parallel Programming with C# 8 and .NET Core 3.0,Boost your .NET Core development with parallel programming concepts,3.9,"Instructor:
Packt Publishing",E£229.99,1.5,21,Beginner,,,E£319.99,229.99,E£
C# & .Net used effectively in day to day work- includes LINQ,"JSON.NET, I/O, Strings, LINQ and other often used classes and concepts will be teached in this course",4.4,"Instructor:
Timo | C# Development | .NET | DevOps",E£199.99,3.5,65,Intermediate,,,E£269.99,199.99,E£
"ASP NET Core,MVC,C#,Angular, ChatGPT & EF Crash Course","Learn How To Build Cross Platform Web Apps in ASP.NET Core Utilizing MVC, C#, Web Api, Angular & Entity Framework Core",3.6,"Instructor:
Devwebtuts 24/7",E£519.99,22.5,262,All Levels,,,E£679.99,519.99,E£
Student Registration System and Admin Panel in C# Winfom,Student Registration System and Admin Panel in C# Winfom & SQL Server,4.5,"Instructor:
Software Engineer",E£229.99,8.5,56,All Levels,,,E£319.99,229.99,E£
Object-Oriented Programming using C# for beginners,Learn how to write your own classes and create objects from them.,4.0,"Instructor:
Bluelime Learning Solutions",E£199.99,2.5,26,Beginner,,,E£269.99,199.99,E£
C# Programming For Beginners With Windows Form,C# Programming For Beginners with Windows Form Application and Also Develop Project With Database.,3.5,"Instructor:
Software Engineer",E£229.99,15.5,88,Beginner,,,E£319.99,229.99,E£
An Introduction to C# with Visual Studio Community 2019,An Introduction to C# That is Not Overly Simplified,4.2,"Instructor:
T O",E£199.99,8,77,Beginner,,,E£269.99,199.99,E£
C# Basic and Advanced: Creating a Point of Sale System,Learn from a beginner to be a C# & Database programmer.,4.5,"Instructors:
Alex Uanvilay, Devtamin Academy",E£619.99,5.5,47,All Levels,,,E£819.99,619.99,E£
LINQ in C#: A Beginner's Guide,A guide to learning LINQ query & method syntax and its applications,4.0,"Instructor:
Praveenkumar Bouna",E£199.99,5,71,Beginner,,,E£269.99,199.99,E£
Full Guide To Unity 3D & C#: Learn To Code Making 3D Games,Learn Unity 3D Engine (2024) and C# Programing By Creating A Fun 3D Rocket Ship Platformer Using Unity 3D Physics,4.7,"Instructor:
Michael Murr",E£199.99,9,41,Beginner,,,E£269.99,199.99,E£
The Complete Course of LINQ and C# Programming 2023,"Learn LINQ like a Professional. Become an expert in LINQ, C# Programming and SQL. From ZERO to HERO!",3.9,"Instructor:
Tools Academy",E£199.99,8.5,36,All Levels,,,E£269.99,199.99,E£
C# & Unity By Example : 20+ Mini Game Development Projects,Learn C# scripting by Building Games with Unity . Build 20+ Mini Projects with C# Scripting for Unity Game Development,4.3,"Instructor:
Raja Biswas",E£199.99,13,65,Beginner,,,E£269.99,199.99,E£
Learn To Write 2D Games with C# and Unity,Obtain the basics of C# and Unity and move on to creating your first space shooter - complete game with source included,4.0,"Instructors:
Tim Buchalka's Learn Programming Academy, Goran Lochert",E£269.99,27.5,136,Beginner,,,E£349.99,269.99,E£
Coding for beginners with C#,Learn to code using C# from scratch,4.0,"Instructor:
Digital Learning Academy",E£199.99,2,27,Beginner,,,E£269.99,199.99,E£
"Build Database Driven Apps with : SQL Server , C# , Python",Practical Front & Backend Application Development,4.2,"Instructor:
Bluelime Learning Solutions",E£549.99,5.5,52,Beginner,,,E£749.99,549.99,E£
Oops concepts in C#,Oops Concept in Dot Net,4.3,"Instructor:
TheDotNet Office",E£199.99,1,10,Beginner,,,E£269.99,199.99,E£
C# data access: from ADO.NET to EF and Dapper,"Learn basics of SQL Access with ADO.NET, Dapper, Entity Framework. NoSQL with Mongo and Redis. Also: DAL patterns",3.6,"Instructor:
Timo | C# Development | .NET | DevOps",E£269.99,3,52,Beginner,,,E£349.99,269.99,E£
C# Tutorial for Complete Beginners from Scratch,"If you’re ready to buckle down and learn C# programming, here’s where you should start.",3.5,"Instructor:
Yogesh Patel",E£229.99,7,48,All Levels,,,E£319.99,229.99,E£
ASP.NET C# - Enterprise Web Systems From Novice to Expert,Web Programming Course for Building a Real Enterprise Web Systems and Websites from Point Zero Using ASP.NET C#.,3.3,"Instructor:
Mohammed Wuhaidi",E£199.99,3.5,43,All Levels,,,E£269.99,199.99,E£
Complete 35 Projects: Unity VR Games with C# & iPhone Apps,"+Make 3D models in Blender, get 2 free books, & 6 webinars! C#, Swift, Xcode, virtual reality, hangman, calculator +MORE",4.3,"Instructors:
Mammoth Interactive, John Bura",free,108,424,Beginner,,,E£269.99,0,
50 Things You've Been Doing Wrong in C# and .NET Core,Avoid common C# mistakes to improve your apps' productivity,3.9,"Instructor:
Packt Publishing",E£269.99,3,51,Beginner,,,E£349.99,269.99,E£
Program a Screen-Capture Tool in C#,Develop a screen-grab tool using C# and the Windows API,4.5,"Instructor:
Huw Collingbourne",E£229.99,2,28,Intermediate,,,E£319.99,229.99,E£
Unity & C# - Build A Complete 2D Mobile Platformer Game,Learn How to Develop a Complete 2D Mobile Platformer Game in Unity C# From Start to Launch in Google Play Store,4.0,"Instructor:
AbleAppsDev .",E£749.99,20,146,All Levels,,,E£999.99,749.99,E£
Build 17 Beginner's Projects with : Python | JavaScript | C#,Easy-to-follow projects for beginners - kick-start your programming skills today!,3.8,"Instructor:
Bluelime Learning Solutions",E£229.99,20.5,201,Beginner,,,E£319.99,229.99,E£
Create Windows Forms Applications With C# and Visual Studio,Build Windows Forms (Winforms) Applications from scratch.,3.9,"Instructor:
Bluelime Learning Solutions",E£199.99,2,25,Beginner,,,E£269.99,199.99,E£
Xamarin iOS - A Master Guide to App Development in C#,"Complete Xamarin.iOS Reference for Building iOS Apps in C#. Web Calls, Images, Controls, Animations and Much More!",4.6,"Instructor:
Grant Klimaytys",E£629.99,7.5,95,All Levels,,,E£849.99,629.99,E£
Build a Idle Clicker Business Sim: Unity C# Game Development,Learn Unity and C# Design Patterns by building a fun Idle Business Game Similar to ADVenture Capitalist!,4.5,"Instructor:
Odoo Class Videos",E£229.99,14,68,All Levels,,,E£319.99,229.99,E£
Web Development with Asp.Net Using C# MS SQL Database Basic,"Asp.Net Using C#, Learn SQL Server, Make Yourself Web Developer, beginners to advance Tutorial, make own Dynamic website",3.0,"Instructor:
Sachin Srivastava",E£199.99,4,42,Beginner,,,E£269.99,199.99,E£
Complete C# Unity Developer: Create Games and Learn to Code,"Game development & design taught by using Unity. Learn C# and build your first games for web, mobile and desktop.",4.5,"Instructors:
Denis Panjuta, Tutorials.eu by Denis Panjuta",E£199.99,22.5,159,All Levels,,,E£269.99,199.99,E£
Create Your WebBrowser: Learn C# Fundamentals Practically,A practical guide to learn the fundamentals of C# programming and developed your own web browser program.,2.9,"Instructor:
Goh Ming Hui",E£229.99,4.5,86,All Levels,,,E£319.99,229.99,E£
"Object-Oriented Programming for beginners: Python, C++, C#","Learn Object Oriented Programming with Python, C++, C#",4.6,"Instructor:
Bluelime Learning Solutions",E£199.99,6,58,Beginner,,,E£269.99,199.99,E£
Learn C# Programming from Scratch: Build 13 Console Apps,In this course you will learn C# programming language from scratch including 13 projects and with 100s of examples,3.2,"Instructor:
Ubaid Kazi",E£199.99,1.5,21,All Levels,,,E£269.99,199.99,E£
Learn C#: Make a Databased App with Entity Framework,Learn how to create an application in C# that can generate it's own database using Entity Framework and Code First.,4.3,"Instructor:
MPire Training",E£199.99,2.5,24,Intermediate,,,E£269.99,199.99,E£
Masterclass in C# Programing & Unity 3D Game Development FPS,Master Unity Engine (2024) and C# Programing By Creating A First Person Shooter Using Modern Unity Development Technics,4.0,"Instructor:
Michael Murr",E£199.99,15.5,63,All Levels,,,E£269.99,199.99,E£
Modern App Development with C# 8 and .NET Core 3.0,"Build amazing cross-device and cross-platform applications—web, mobile, and desktop alike with new C# and .NET Core",4.4,"Instructor:
Packt Publishing",E£199.99,5.5,38,Intermediate,,new,E£269.99,199.99,E£
Rogue-Like In C# Programing & Unity 2D Game Development,Master Unity 2D Engine (2023) and C# Programing By Creating A Roguelike Game Using Modern Unity Development Technics,4.4,"Instructor:
Michael Murr",E£199.99,24,102,Beginner,,,E£269.99,199.99,E£
Advanced C# - Learn from Open Source|Create Project List<T>,Let us learn advanced C# concepts by building List from scratch using .net framework source code as reference,3.7,"Instructor:
Venkatesh Muniyandi",E£199.99,2.5,18,Intermediate,,,E£269.99,199.99,E£
Programming C# 6: Fundamentals,Programming C# 6: Fundamentals,4.3,"Instructor:
Stone River eLearning",E£199.99,7,77,All Levels,,,E£269.99,199.99,E£
Beginners Guide To C# With Visual Studio 2017,Learn Real C# with Windows Forms!,4.3,"Instructors:
T O, Miles Turnbull",E£199.99,6.5,35,Beginner,,,E£269.99,199.99,E£
C# 7 & .NET Core 2.0 Programming: From Beginner to Developer,Unleash the power of C# 7 and .NET Core 2.0 to build high performance web applications,3.3,"Instructor:
Packt Publishing",E£199.99,9,86,Intermediate,,,E£269.99,199.99,E£
"Data Structure, Algorithm & Design Pattern in C# & .NET Core",Implement basic data structures and algorithms in C# to code faster by implementing high-quality design patterns,3.6,"Instructor:
Packt Publishing",E£199.99,7.5,49,Beginner,,,E£269.99,199.99,E£
C# 7 and .NET Core Solutions,"Quick solutions to common programming problems with the latest features of C# 7.0, .NET Core 2.0, and Visual Studio 2017",3.7,"Instructor:
Packt Publishing",E£199.99,3.5,50,Intermediate,,,E£269.99,199.99,E£
C# 7 and .NET Core 2.0 Recipes,Catch up with the latest improvements in C# and .NET Core,4.4,"Instructor:
Packt Publishing",E£229.99,5.5,44,Beginner,,,E£319.99,229.99,E£
C# and .NET - Advanced topics,Become a better .NET developer by learning the internals of the .NET Framework,4.0,"Instructor:
Gergely Kalapos",E£199.99,1.5,14,Intermediate,,,E£269.99,199.99,E£
OOP C# Programming with Visual Studio,Learn OOP C# programming techniques and methods with Object Orientated Programming,4.0,"Instructor:
Programming Tut",E£229.99,1,10,Intermediate,,,E£319.99,229.99,E£
Beginning Modern C# and .NET Development,Build your understanding of the C# language and the .NET Core Framework to create robust cross-platform applications,3.7,"Instructors:
Packt Publishing, Reynald Adolphe",E£229.99,6,37,Intermediate,,,E£319.99,229.99,E£
Basic C# Programming with Visual Studio,Take your first step into the world of programming with this beginner course on C#. Become a programmer today!,4.4,"Instructor:
Programming Tut",E£199.99,1.5,15,Beginner,,,E£269.99,199.99,E£
Learn Unity Engine and C# by creating a real top down RPG,Learn Unity engine and C# while developing a fast and efficient workflow for creating a top down RPG and future projects,4.0,"Instructor:
Michael Doyon",E£229.99,8,51,Beginner,,,E£319.99,229.99,E£
Complete C# Unity Developer 3D:Ultimate Guide For Begginers,"Your first 3D Unity games for web, Mac & PC.",4.3,"Instructor:
Moditha Damindu",E£199.99,22.5,104,Beginner,,,E£269.99,199.99,E£
Zero to Master C#.Build Professional Web Sites,"Master At C# Learn .Net,.Net Core and Microservices",3.6,"Instructor:
Davud Mamedovi",E£199.99,1.5,13,Intermediate,,,E£269.99,199.99,E£
"How to setup PayPal ""Buy Now"" button with ASP.NET (C#)","Learn how to create a ""Buy Now"" button at PayPal and create an IPN listener (asp.net webpage) to handle the IPN messages",3.8,"Instructor:
Lin Zhang",E£199.99,1,12,All Levels,,,E£269.99,199.99,E£
C#.Net Core With World Class Practice,C#.Net from Basic to Ninja!,3.6,"Instructor:
DIGIFLAX E-LEARNING",E£199.99,1,20,All Levels,,,E£269.99,199.99,E£
Learn To Program Tic-Tac-Toe with C# and Visual Studio,Build a complete desktop game in Winforms using Visual studio and C#.NET on Windows!,4.0,"Instructor:
Mohammad El-Haj",E£199.99,1,16,Intermediate,,,E£269.99,199.99,E£
Unity 5 Professional Guide - Mastering C# Programming!,"Is coding that complicated to you? Well, let's make it simple! Learn the basics of interface up to becoming a code pro!",4.1,"Instructor:
José Augusto Thomas",E£199.99,10.5,45,All Levels,,,E£269.99,199.99,E£
The Art of Zapping Bugs - C# Debugging with Visual Studio,Strategic C# Debugging with Visual Studio,3.9,"Instructor:
Patrick C. Cook",E£199.99,3,18,All Levels,,,E£269.99,199.99,E£
Learn C# by Creating a Fun Life Simulator Game in Unity,Learn Important C# Game Design Principals by making a Fun Life Simulator game.,4.4,"Instructor:
Odoo Class Videos",E£229.99,3.5,14,All Levels,,,E£319.99,229.99,E£
Complete Unity C# & Android game development Bootcamp 2020,Learn how to make indie games(Android and iOS) by using Unity and C#,3.5,"Instructors:
Mohammed Khan, Mohammed Khan",E£199.99,14,83,All Levels,,,E£269.99,199.99,E£
Learn C# Programming For Absolute Beginners From Scratch,Learn C# from scratch with easy to follow lectures that you can code along with.,4.3,"Instructor:
Bluelime Learning Solutions",E£229.99,6.5,,Beginner,,,E£319.99,229.99,E£
Unity Game Projects : 20+ Mini Projects in Unity & C#,Learn Unity Game Development & C# Scripting by Building 20+ Mini Game Development & Design Projects,4.3,"Instructor:
Raja Biswas",E£229.99,10.5,52,Beginner,,,E£319.99,229.99,E£
Entity Framework core: SQL Data Access with C# & .Net,"Master Code & Db First Approach, Query API, Migrations & all Concepts of Entity Framework core with C# & .Net",3.6,"Instructor:
Timo | C# Development | .NET | DevOps",E£199.99,5,57,Beginner,,,E£269.99,199.99,E£
Understanding SOLID: Learn SOLID Design for C# Course,The complete guide to great design for C# programmers,4.4,"Instructor:
Chuck McCullough",E£199.99,2.5,16,Intermediate,,,E£269.99,199.99,E£
Learn C# Coding with Unity (for Virtual Reality projects),"Take your first steps towards becoming a VR developer, prototyper or designer!",4.3,"Instructor:
XR Bootcamp",E£349.99,6.5,27,Beginner,,,E£479.99,349.99,E£
Unity 2D and 3D Games From Scratch and learn C# Scripting,"Learn Unity and C# & Code Your First 2D and 3D Video Games for Web, Mac & PC.All you need to know to master Unity.",4.2,"Instructor:
Raja Haris",E£199.99,16.5,92,All Levels,,,E£269.99,199.99,E£
C# Data Structures and Algorithms,Implement algorithms and data structures for real-world problems in C# and .NET Core and become a better programmer,3.7,"Instructor:
Packt Publishing",E£229.99,4.5,20,Intermediate,,,E£319.99,229.99,E£
Intro to C# Programming and Scripting for Games in Unity,Learn the principle fundamentals of scripting and coding with the C# language for games inside of Unity!,3.6,"Instructor:
3dmotive LLC",E£199.99,4,61,Intermediate,,,E£269.99,199.99,E£
Design pattern in C# by using professional examples,"Concepts, class diagram along with professional examples to understand design patterns with C# and .NET",3.9,"Instructor:
Ahemad Ali Khan",E£199.99,11,73,All Levels,,,E£269.99,199.99,E£
Learn to Code with C# and visual studio,Learn to write your own computer code using C# and visual studio,3.7,"Instructor:
Skill Tree",E£229.99,2.5,29,Beginner,,,E£319.99,229.99,E£
Building a Car Racing Game in Unity using C#,"Use Unity and C# to build a Car Racing Game featuring 3D cars, immersive levels, realistic car physics logic, and more!",4.4,"Instructor:
Robert Gioia",E£199.99,2.5,49,Beginner,,,E£269.99,199.99,E£
Build a Math Quiz App with C# and Visual Studio from scratch,Practical and useful educational app,3.8,"Instructor:
Bluelime Learning Solutions",E£229.99,1.5,25,Beginner,,,E£319.99,229.99,E£
C# Simply Master in Less Than a Day,Innovative easy way of teaching that will enable you to learn and master C# in ASP.NET,3.8,"Instructor:
Thirucumaran N",E£199.99,5.5,39,All Levels,,,E£269.99,199.99,E£
Learn to code in c# in unity 3d in 1 hour for beginners,Most of John Bura's courses are on sale for 9 dollars! https://www.udemy.com/u/johnbura/ Sale ends Oct 31 2013! Act now!,4.1,"Instructor:
John Bura",E£229.99,1,26,Beginner,,,E£319.99,229.99,E£
C# 8 and .NET Core 3.1 Recipes - Second Edition,"Leverage C# 8, .NET Core 3.1 and Visual Studio 2019 to build fast, enterprise-ready scalable web apps",3.7,"Instructor:
Packt Publishing",E£229.99,3.5,40,Beginner,,,E£319.99,229.99,E£
C# Scripting for Unity Game Development,Learn to how to write and attach C# script to unity game objects from scratch,3.1,"Instructor:
Bluelime Learning Solutions",E£199.99,3.5,41,Beginner,,,E£269.99,199.99,E£
Fundamentals of Programming: Understanding C#,Begin your journey into the world of programming through a series of easy to understand video lectures.,4.5,"Instructor:
Jesse Dietrichson",Free,10.5,,All Levels,,,,0,
The Art of Zapping Bugs - C# Debugging with Visual Studio,Strategic C# Debugging with Visual Studio,3.9,"Instructor:
Patrick C. Cook",E£199.99,3,18,All Levels,,,E£269.99,199.99,E£
Learn C# by Creating a Fun Life Simulator Game in Unity,Learn Important C# Game Design Principals by making a Fun Life Simulator game.,4.4,"Instructor:
Odoo Class Videos",E£229.99,3.5,14,All Levels,,,E£319.99,229.99,E£
Complete Unity C# & Android game development Bootcamp 2020,Learn how to make indie games(Android and iOS) by using Unity and C#,3.5,"Instructors:
Mohammed Khan, Mohammed Khan",E£199.99,14,83,All Levels,,,E£269.99,199.99,E£
Learn C# Programming For Absolute Beginners From Scratch,Learn C# from scratch with easy to follow lectures that you can code along with.,4.3,"Instructor:
Bluelime Learning Solutions",E£229.99,6.5,,Beginner,,,E£319.99,229.99,E£
Unity Game Projects : 20+ Mini Projects in Unity & C#,Learn Unity Game Development & C# Scripting by Building 20+ Mini Game Development & Design Projects,4.3,"Instructor:
Raja Biswas",E£229.99,10.5,52,Beginner,,,E£319.99,229.99,E£
Entity Framework core: SQL Data Access with C# & .Net,"Master Code & Db First Approach, Query API, Migrations & all Concepts of Entity Framework core with C# & .Net",3.6,"Instructor:
Timo | C# Development | .NET | DevOps",E£199.99,5,57,Beginner,,,E£269.99,199.99,E£
Understanding SOLID: Learn SOLID Design for C# Course,The complete guide to great design for C# programmers,4.4,"Instructor:
Chuck McCullough",E£199.99,2.5,16,Intermediate,,,E£269.99,199.99,E£
Learn C# Coding with Unity (for Virtual Reality projects),"Take your first steps towards becoming a VR developer, prototyper or designer!",4.3,"Instructor:
XR Bootcamp",E£349.99,6.5,27,Beginner,,,E£479.99,349.99,E£
Unity 2D and 3D Games From Scratch and learn C# Scripting,"Learn Unity and C# & Code Your First 2D and 3D Video Games for Web, Mac & PC.All you need to know to master Unity.",4.2,"Instructor:
Raja Haris",E£199.99,16.5,92,All Levels,,,E£269.99,199.99,E£
C# Data Structures and Algorithms,Implement algorithms and data structures for real-world problems in C# and .NET Core and become a better programmer,3.7,"Instructor:
Packt Publishing",E£229.99,4.5,20,Intermediate,,,E£319.99,229.99,E£
Intro to C# Programming and Scripting for Games in Unity,Learn the principle fundamentals of scripting and coding with the C# language for games inside of Unity!,3.6,"Instructor:
3dmotive LLC",E£199.99,4,61,Intermediate,,,E£269.99,199.99,E£
Design pattern in C# by using professional examples,"Concepts, class diagram along with professional examples to understand design patterns with C# and .NET",3.9,"Instructor:
Ahemad Ali Khan",E£199.99,11,73,All Levels,,,E£269.99,199.99,E£
Learn to Code with C# and visual studio,Learn to write your own computer code using C# and visual studio,3.7,"Instructor:
Skill Tree",E£229.99,2.5,29,Beginner,,,E£319.99,229.99,E£
Building a Car Racing Game in Unity using C#,"Use Unity and C# to build a Car Racing Game featuring 3D cars, immersive levels, realistic car physics logic, and more!",4.4,"Instructor:
Robert Gioia",E£199.99,2.5,49,Beginner,,,E£269.99,199.99,E£
Build a Math Quiz App with C# and Visual Studio from scratch,Practical and useful educational app,3.8,"Instructor:
Bluelime Learning Solutions",E£229.99,1.5,25,Beginner,,,E£319.99,229.99,E£
C# Simply Master in Less Than a Day,Innovative easy way of teaching that will enable you to learn and master C# in ASP.NET,3.8,"Instructor:
Thirucumaran N",E£199.99,5.5,39,All Levels,,,E£269.99,199.99,E£
Learn to code in c# in unity 3d in 1 hour for beginners,Most of John Bura's courses are on sale for 9 dollars! https://www.udemy.com/u/johnbura/ Sale ends Oct 31 2013! Act now!,4.1,"Instructor:
John Bura",E£229.99,1,26,Beginner,,,E£319.99,229.99,E£
C# 8 and .NET Core 3.1 Recipes - Second Edition,"Leverage C# 8, .NET Core 3.1 and Visual Studio 2019 to build fast, enterprise-ready scalable web apps",3.7,"Instructor:
Packt Publishing",E£229.99,3.5,40,Beginner,,,E£319.99,229.99,E£
C# Scripting for Unity Game Development,Learn to how to write and attach C# script to unity game objects from scratch,3.1,"Instructor:
Bluelime Learning Solutions",E£199.99,3.5,41,Beginner,,,E£269.99,199.99,E£
Fundamentals of Programming: Understanding C#,Begin your journey into the world of programming through a series of easy to understand video lectures.,4.5,"Instructor:
Jesse Dietrichson",Free,10.5,,All Levels,,,,0,
C# Complete Master Course (Updated to C# 10),"Learn How To Code in C#. Dive into The Language Ins and Outs and Best Practices. For Windows, Mac and Linux.",4.5,"Instructor:
Driss CHARQI",E£199.99,20.5,343,Beginner,,,E£269.99,199.99,E£
Master Fullstack Web Development with Angular and C# ASP.NET,"Learn web development with C#, ASP.NET, Angular 14 and Unit Testing in only 21 days to become a full-stack web developer",4.3,"Instructors:
Denis Panjuta, Tutorials.eu by Denis Panjuta, Jannick Leismann",E£749.99,12,167,Intermediate,,,E£999.99,749.99,E£
Build an app with ASPNET Core and Angular from scratch,A practical example of how to build an application with ASP.NET Core API and Angular from start to finish,4.6,"Instructor:
Neil Cummings",E£229.99,35.5,280,Beginner,,Bestseller,"E£1,199.99",229.99,E£
Unit Testing For Unity 2022 & C# - Lifetime Access,Learn Unit Testing & Test-Driven-Development (TDD) | Unity-Specific Approach | Sample Projects & C# Source-Code,4.6,"Instructor:
Samuel Asher Rivello",E£199.99,4.5,51,Intermediate,,New,E£849.99,199.99,E£
C# for Starters: Everything you need to know,"C# Fundamentals for Success in C#: Variables, Strings, Operators, Loops, and More",4.1,"Instructor:
Jonas Wagner",E£199.99,5,32,All Levels,,,E£269.99,199.99,E£
C# Software Development for Absolute Beginners,A beginner friendly way to learn C# programming,4.3,"Instructor:
Sean Gee",E£199.99,12.5,80,Beginner,,,E£269.99,199.99,E£
"What's New in C#7, C#8, C#9 and C#10","Learn about latest features of C#7, C#8, C#9 and C#10",4.5,"Instructor:
Dmitri Nesteruk",E£219.99,5,41,Beginner,,New,E£319.99,219.99,E£
Learn to build an e-commerce app with .Net Core and Angular,"Build a proof of concept e-commerce store using Angular, .Net and Stripe for payment processing",4.7,"Instructor:
Neil Cummings",E£269.99,34.5,317,Intermediate,,Bestseller,"E£1,599.99",269.99,E£
Complete 2D Platformer in Unity C#,Game development made easy. Learn C# with Unity and create your very own 2D Platformer!,4.7,"Instructor:
James Doyle",E£199.99,15,120,Beginner,,Hot & new,E£849.99,199.99,E£
The Ultimate Guide to Creating an RPG Game in Unity,Level up your C# and Unity knowledge and create your very own RPG game.,4.8,"Instructor:
Alex Dev",E£749.99,38,188,All Levels,,,E£999.99,749.99,E£
Gentle Introduction to C# Fundamentals,"Learn How to Build C# App, Not Just C# Code Syntax",4.7,"Instructor:
Layman Academy",E£579.99,6.5,68,Beginner,,Hot & new,E£779.99,579.99,E£
Design Patterns for Game Programming,An exploration of robust modularised code building for games with Unity 2019 and C#.,4.8,"Instructors:
Penny de Byl, Penny @Holistic3D.com",E£199.99,9,38,Beginner,,,E£849.99,199.99,E£
TDD Fundamentals in C#,This course covers the fundamentals of Test Driven Development using C# as the language of practice,5.0,"Instructor:
DevFluence .",E£749.99,10.5,73,All Levels,,,E£999.99,749.99,E£
C# Tutorial: Full Course For Beginners - Fundamentals of C#,"Taught as a course in a University, this course will teach you C# programming from scratch to beginner / advanced level.",5.0,"Instructor:
Furkan Gözükara",E£199.99,w25,16,Beginner,,,E£269.99,199.99,E£
Unity 2D Dungeon Gunner Roguelike Development Course,Build a sophisticated 2D Roguelike Dungeon Shooter game using the Unity game engine and C# in this intermediate course.,4.6,"Instructor:
Rob Ager",E£199.99,51,164,Intermediate,,,E£999.99,199.99,E£
The Complete dbt (Data Build Tool) Bootcamp: Zero to Hero,Become a dbt™ professional with this ALL-IN-ONE COURSE covering both theory & practice through a real-world project!,4.5,"Instructors:
Zoltan C. Toth, Miklos (Mike) Petridisz",E£199.99,6.5,94,All Levels,,Bestseller,E£999.99,199.99,E£
ASP.NET MVC : Complete Practical Guide (.NET 7) | C# Web Dev,The best ASP.NET MVC Course providing practical real world example of creating ASP.NET MVC Website with Entity Framework,4.7,"Instructor:
Sameer Saini",E£749.99,12.5,82,All Levels,,,E£999.99,749.99,E£
Asp.Net Core : The Complete Guide To Build RESTful Api's,"Learn to build secure RESTful Api's with Asp.Net Core, Entity Framework and C# with .NET 7 2023",4.4,"Instructor:
Asfend Yar Hamid",E£199.99,8,135,All Levels,,,E£999.99,199.99,E£
Offensive C#,Build your own hacking tools with C#,4.2,"Instructor:
Naga Sai Nikhil",E£349.99,19.5,63,All Levels,,,,349.99,E£
