Course Name,Description,Rate,Instructor,Price,Total Hours,lectures,Level,Number Of Rated Users,Status,Original Price,Price Value,Price Currency
Intro Robotics Developer Course - Using ROS in Python,Learn to program Robots using the famous Robot Operating System (ROS) framework in Python,4.4,"Instructor:
Raymond Andrade",E£199.99,4.5,35,Beginner,,,E£999.99,199.99,E£
Introduction to the Digital Supply Chain (11h),The 1st online course on DSC in the WORLD! An introductory course with triggers that lead to insights!,4.7,"Instructor:
Alexandre Oliveira",E£479.99,11,56,All Levels,,,,479.99,E£
An Interactive Robotics Course,Develop a Crawling Robot,4.6,"Instructor:
Sabin Mathew",E£419.99,2.5,28,Beginner,,,,419.99,E£
Python Essentials for Data Science and Robotics,Coding and Robotics,4.6,"Instructor:
Kenneth F. Owusu Adubobi",E£199.99,2.5,11,Beginner,,,E£269.99,199.99,E£
E-Commerce 4.0 - The E-Commerce Industry in the Industry 4.0,Understand how Industry 4.0 would transform and disrupt the E-Commerce Industry,3.9,"Instructor:
CipherDev Labs™",E£199.99,8,96,Beginner,,,E£269.99,199.99,E£
Power Automate for Beginners: An Introductory Course,Learn how to streamline tasks with Power Automate in this comprehensive course from Simon Sez IT – perfect for beginners,4.6,"Instructor:
Simon Sez IT",E£229.99,2.5,37,Beginner,,,E£319.99,229.99,E£
ROS Ultimate guide for Custom Robotic Arms and Panda 7 DOF,Write ROS Controllers for Forward and Inverse Kinematics for Trajectory and Build Robotic Manipulators from Scratch,3.6,"Instructor:
Muhammad Luqman",E£219.99,4,43,Intermediate,,,E£999.99,219.99,E£
AutoHotkey - How To Start for Beginners,Complete Guide to get Started with AutoHotkey,4.4,"Instructor:
Anders Jensen",E£199.99,1.5,13,Beginner,,,E£269.99,199.99,E£
Make an Arduino Robot,An autonomous light-seeking an obstacle avoiding robot for Arduino Makers that want to learn the hard way,4.4,"Instructor:
Dr. Peter Dalmaris",E£199.99,8,57,Intermediate,,,E£999.99,199.99,E£
Blue Prism ASD01 Solution Designer Practice Exams,Blue Prism ASD01 Solution Designer - Latest Questions & Answers with Study Materials,4.3,"Instructor:
Travis Dahlheimer | Professional Blue Prism Developer",E£199.99,,,,,,E£269.99,199.99,E£
The Complete Python Course 2023 - Beginners to Advanced!,Learn Python from Scratch - All Fundamental Programming Skills Transferable to any Language and Advanced Python Features,4.5,"Instructor:
Tech Force",E£219.99,6.5,90,Beginner,,,E£319.99,219.99,E£
Complete Guide: Making a hardware interface for MoveIt,Bring a robot arm to life with MoveIt and ROS Control!,3.6,"Instructor:
Stephen Zuccaro",E£479.99,2,14,Intermediate,,,E£649.99,479.99,E£
C++ Robotics Developer Course - Using ROS in C++,Learn to program Robots using the famous Robot Operating System (ROS) framework in C++,4.4,"Instructor:
Raymond Andrade",E£749.99,4.5,36,All Levels,,,E£999.99,749.99,E£
Environmental Management 4.0 - The Impact of Industry 4.0,Explore the Impact of Industry 4.0 on Environmental Management,4.3,"Instructor:
CipherDev Labs™",E£549.99,8,86,Beginner,,,E£749.99,549.99,E£
GUI Automation using Python | Use Python for [Automation],"[Python] Module - PyAutoGUI, Automate any GUI efficiently, Increase your productivity at work |[Python Automation]",4.5,"Instructor:
TechSckool By Vijay",E£199.99,5,44,All Levels,,,E£799.99,199.99,E£
Retail 4.0 - The Impact of Industry 4.0 on the Retail,The Impact of Industry 4.0 on the Retail Industry,4.0,"Instructor:
CipherDev Labs™",E£199.99,9,94,Beginner,,,E£269.99,199.99,E£
Food 4.0 - The Food & Beverage Industry in Industry 4.0,Explore the Impact of Industry 4.0 on the Food & Beverage Industry,3.8,"Instructor:
CipherDev Labs™",E£199.99,8.5,89,All Levels,,,E£269.99,199.99,E£
The Productivity Booster: Automating with Power Automate,Maximize Efficiency and Productivity with Power Automate: Learn Desktop and Cloud Automation in 10 Projects,0.0,"Instructor:
Yasser Abbass",E£199.99,7,29,All Levels,,,E£269.99,199.99,E£
Introduction to Mobile Robotics Using Mingo,"Build a robot, Code it and Design Mobile UI for controlling it",4.5,"Instructor:
Mingo Blox",E£199.99,3.5,24,Beginner,,,E£269.99,199.99,E£
Blue Prism Certified Developer Exam : Practice Test 2023,A Beginner's Exam Practice Guide With Updated Exam Question that is Best for Self-Study & Self-Assessment.,3.2,"Instructor:
Karuna Maheshwari",E£199.99,,,,,,E£269.99,199.99,E£
Insurance 4.0 - The Insurance Industry in the Industry 4.0,The Impact of Industry 4.0 on the Insurance Industry,3.9,"Instructor:
CipherDev Labs™",E£199.99,8,90,All Levels,,,E£269.99,199.99,E£
Build Autonomous Navigation Robot: ROS Simulation & Hardware,Learn how to make a low cost autonomous delivery robot at home from scratch on your own using Robot Operating System!,3.3,"Instructor:
Rajesh Subramanian",E£419.99,1,37,All Levels,,,E£579.99,419.99,E£
Robot Design and Development,Learn Industrial Robots and Robot Arm design to build your own robots,4.4,"Instructor:
Sriram Nagarajan",E£199.99,5.5,37,Beginner,,,E£269.99,199.99,E£
Robotics for Beginners - Build Your 1st Robot,Arduino Programming | Sensors and Actuators | Robotics | Line Following | Obstacle Avoidance | Bluetooth Controlling,3.8,"Instructor:
Magicbit Academy",E£199.99,2,27,Beginner,,,E£269.99,199.99,E£
Advanced Master Course in Banking and Insurance 3.0,"Banking, Insurance, Fintech, Banking and Finance, Digital banking,Insurance Adjusting, Life insurance,Health Insurance,",4.1,"Instructor:
Dr. José J",E£549.99,1,5,All Levels,,,E£749.99,549.99,E£
Robotics For Absolute Beginners(Getting Started),Level 1,4.2,"Instructor:
Progress Labs",E£199.99,,8,Beginner,,,E£269.99,199.99,E£
Technology for collaborative learning,Towards Excellence!,4.5,"Instructor:
Dr. Dheeraj Mehrotra",E£199.99,w1,11,All Levels,,,E£269.99,199.99,E£
Robotics design and simulation part 1,Robotics position kinematics,4.2,"Instructor:
Amr Mohamed",E£199.99,5,38,All Levels,,,E£269.99,199.99,E£
Digital Transformation Essentials with Real World Examples,Learn about Digital Transformation using relevant examples from today's world of business,4.6,"Instructor:
Quayside Digital Consultants",E£479.99,2,30,All Levels,,,,479.99,E£
10 Advanced Tips for Building Effective Power Automate Flows,Learn from two Power Automate (Microsoft Flow) experts and take your flow skills to the next level.,4.2,"Instructors:
Kent Weare, Jon Levesque",E£199.99,2,17,Intermediate,,,E£269.99,199.99,E£
Crisper Learning for MS Power Automate,For Automation Enthusiasts,4.4,"Instructor:
Vaibhav Jain",E£229.99,2.5,33,All Levels,,,E£319.99,229.99,E£
Power Automate Desktop Pro: Build 17 Complete Real Projects,Build 100% Practical Automations in Microsoft Power Automate Desktop Flow. Complete Power Automate Desktop Flow Training,4.2,"Instructor:
Marji Solutions",E£199.99,5,38,Beginner,,,E£269.99,199.99,E£
Master Robotic Car with ESP32 from Scratch,Design and Build Robotic CAR by unleash your robotics knowledge with ESP32,4.5,"Instructor:
Muhammad Luqman",E£199.99,3,32,All Levels,,,E£269.99,199.99,E£
Introduction to Robotics & Entrepreneurship,Learn to make intelligent machines and start your Entrepreneurial journey,3.7,"Instructor:
Mahadi Hasan Meem",E£229.99,4,44,All Levels,,,E£319.99,229.99,E£
Learn Power Automate Step By Step With Real Time Projects,Power Automate Real Time Project,0.0,"Instructor:
Mukesh Ranjan",E£199.99,5,25,Beginner,,,E£269.99,199.99,E£
Citizen Developer Process Creator Practice Test,Prepare for ServiceNow Citizen Developer Process Creator Micro Certification with practice tests,4.8,"Instructor:
Max Kumari",E£199.99,,,,,,E£269.99,199.99,E£
Humanoid Robot Animation,Humanoid Robot Animation,4.1,"Instructor:
Hrithik Verma",E£199.99,1,10,Beginner,,,E£269.99,199.99,E£
Vex Robotics For Beginners,Build and program your first Vex Robot,3.9,"Instructor:
James Shangle",E£199.99,1,13,Beginner,,,E£269.99,199.99,E£
Setting up forms & email automation connected to sales pages,Easy automation set up with no tech skills required,0.0,"Instructor:
Steve Pfister",E£199.99,1,5,Beginner,,,E£269.99,199.99,E£
Blue Prism Foundations A-Z,Become a leader in a exciting and growing industry!,3.7,"Instructor:
Andrew S",E£199.99,4,55,All Levels,,,E£269.99,199.99,E£
Robotics for Beginners – Learn the Basics - Part 1,Learn programming basics and techniques of Robotics from an expert!,3.9,"Instructor:
Mittlearn (Mittsure)",E£199.99,2,10,Beginner,,,E£269.99,199.99,E£
10 Tips For Building Effective Power Automate Flows,Improve your productivity and build more reliable flows from two Power Automate (Microsoft Flow) experts,4.3,"Instructors:
Kent Weare, Jon Levesque",E£199.99,1.5,15,Beginner,,,E£269.99,199.99,E£
Introduction to Robotics with Arduino,Build Your First Robot Using Arduino,4.2,"Instructor:
İlke Candan Bengi",E£199.99,,7,Beginner,,,E£269.99,199.99,E£
Learn Microsoft Power Automate (formerly known as Flow),Learn how to use Microsoft Power Automate (formerly known as Microsoft Flow) and the important features,4.1,"Instructor:
William Klein",E£199.99,2.5,30,All Levels,,,E£269.99,199.99,E£
Power Automate Desktop for Beginners - 2021 Edition,"Discover how to automate tedious, repetitive tasks with Microsoft Power Automate Desktop!",3.6,"Instructor:
Colin Matthews",E£199.99,3,29,Beginner,,,E£269.99,199.99,E£
Arduino Journey from Simple Projects To Advance Robots.,A great multi-projects Arduino course for all levels.,4.0,"Instructor:
Ibrahim Yassine",E£229.99,3.5,31,All Levels,,,E£319.99,229.99,E£
Writing Robotic Arm using Arduino (Develop Your First Robot),"Writing Robotic Arm Development Using Arduino, Graphical Understanding of Algorithm - Develop Your First Robot",3.3,"Instructor:
Shuja Sardar",E£319.99,1.5,19,All Levels,,,E£419.99,319.99,E£
Microsoft 365 Power Automate - Beginner,Learn more about how Microsoft 365 Automate can simplify reoccurring task and help increase your productivity.,4.2,"Instructor:
Intellezy Trainers",E£199.99,2.5,31,Beginner,,,E£269.99,199.99,E£
Fundmentals in Robot C and VEX Robotics,Everything you need to get started with VEX Robotics,3.5,"Instructors:
Sanjin Dedic, Dawood Laiq",E£199.99,1,12,Beginner,,,E£269.99,199.99,E£
Introduction to Digital Transformation,Time for you to get equipped with digital transformation tools & technologies,4.4,"Instructor:
Avivyakti .",E£529.99,1,8,All Levels,,,E£719.99,529.99,E£
Make a robot the easy way - real building and coding,"Make your first real robot in quick, easy steps.",4.4,"Instructor:
Zan Nadeem",E£229.99,,17,Beginner,,,E£319.99,229.99,E£
PiBot: Build Your Own Raspberry Pi Powered Robot,"A step-by-step guide to building your own small, mobile robot with a Raspberry Pi minicomputer.",3.9,"Instructor:
Wolf Donat",E£199.99,2,19,All Levels,,,E£269.99,199.99,E£
Arduino and Design: Make Your First Robot,Build a Robot with the Arduino from Scratch. Become confident with the Arduino Board and learn about Robotics,4.0,"Instructors:
Maxime Adjigble | Python - Django - Machine Learning, Alexandre DESMARES",E£229.99,9,56,All Levels,,,E£319.99,229.99,E£
Citizen Developer Application Creator Practice Test,Prepare for ServiceNow Citizen Developer Application Creator Micro Certification with practice tests,3.6,"Instructor:
Max Kumari",E£199.99,,,,,,E£269.99,199.99,E£
Center of Excellence (CoE),"Learn the basic CoE model and it's various benefits, implementation along with the Interaction Model.",2.7,"Instructor:
Rajan Bhatia",E£319.99,,13,Beginner,,,E£419.99,319.99,E£
Microsoft Power Automate Flow Foundations A-Z,Become a leader in a exciting and growing industry!,4.5,"Instructor:
Andrew S",E£229.99,3.5,63,All Levels,,,E£319.99,229.99,E£
Error and Exception Handling in Power Automate Desktop,Enhance the Reliability and Resilience of Your Automation Workflows,0.0,"Instructor:
Kong Vo",E£549.99,1,13,Intermediate,,,E£749.99,549.99,E£
Humanoid Robotics using Raspberry Pi,Learn how to build the humanoid robot from the ground up and control it remotely,3.6,"Instructors:
Venkatesh Varadachari, Satyajeet Sah",E£229.99,,21,Expert,,,E£319.99,229.99,E£
Learn Arduino for Robots,How to set up your arduino robot and learn the basics of arduino robotics,4.2,"Instructor:
Giorgio Ferrari",E£199.99,,11,All Levels,,,E£269.99,199.99,E£
Web Extraction in Microsoft Power Automate Desktop,Beginner's guide to build a complete web extraction project.,0.0,"Instructor:
Kong Vo",E£199.99,,13,Beginner,,,E£269.99,199.99,E£
Collaborative robot programming course by Francobotics,An entry-level guide to cobots,4.4,"Instructor:
Gabriel O Franco",E£199.99,2,20,Beginner,,,E£269.99,199.99,E£
"Must read novels , stories, poems of Hindi literature.",Basic hindi literature.,0.0,"Instructor:
Think Think Solutions 7 .",E£549.99,,9,Beginner,,,E£749.99,549.99,E£
LINQ: A Course For Beginners,The Simple Videocourse,0.0,"Instructor:
Pedro Planas",E£199.99,1,18,Beginner,,,E£269.99,199.99,E£
Designing Blue Prism Process Solutions ASD01 Practice Exams,Feel confident and Get Designing Blue Prism Process Solutions ASD01 Certification on first try,4.6,"Instructor:
AFAAQ Consulting",E£199.99,,,,,,E£269.99,199.99,E£
Fundamental Question on Robotics,Latest Questions on Robotics,3.6,"Instructor:
Harish Kumar Maheshwari",E£199.99,,,,,,E£269.99,199.99,E£
Loose Style Bird Watercolor Painting : The Great Blue Heron,"Watercolor Painting Technique: Learn to paint The Great Blue Heron, an Easy, Loose Style & colorful Bird Painting",0.0,"Instructor:
PINKI MEENA",E£549.99,,9,Intermediate,,,E£729.99,549.99,E£
Linux Desktop Automation,Use Bash Scripting to Automate the Desktop,4.3,"Instructor:
Peter A",E£199.99,,11,Intermediate,,,E£269.99,199.99,E£
How to stand out on social media,How to stand out amongst the crowd.,0.0,"Instructor:
Steve D",E£199.99,,5,Beginner,,,E£269.99,199.99,E£
Microsoft Power Automate for beginners,Automate repetitive tasks by Creating automated workflows with Microsoft Power Automate,3.0,"Instructor:
Bluelime Learning Solutions",E£199.99,1,16,Beginner,,,E£269.99,199.99,E£
Line Follower Robot,Navigating the Future with Precision and Code: Your Ultimate Line Follower Robot Guide,3.6,"Instructor:
Educational Engineering Team",E£579.99,1,5,All Levels,,,E£779.99,579.99,E£
Learn ANSYS Software for Robot Design,Learn ANSYS,4.2,"Instructor:
Vaibhav Subhash Gaikwad",E£199.99,1,5,All Levels,,,E£269.99,199.99,E£
Guía para principiantes de RPA - Automation Anywhere,Descubra cómo la RPA está revolucionando la industria de hoy,4.5,"Instructor:
Automation Anywhere",Free,1.5,13,Beginner,,,,0,
Introduction to Robotic Process Automation (RPA) and UiPath,Robotic Process Automation (RPA) introduction for managers/directors and employees,4.6,"Instructor:
Daniel Tila",Free,1.5,32,Beginner,,,,0,
Crack Any RPA Developer Interview,Build a Standard RPA CV. Find out the top generic/core RPA interview questions/Answers asked by real RPA interviewers.,4.4,"Instructor:
Yuvaraja Kannan",Free,2,51,All Levels,,,,0,
Beginners guide to RPA - Automation Anywhere,Learn how RPA is revolutionizing today's Businesses!,4.8,"Instructor:
Automation Anywhere",Free,1.5,15,Beginner,,,,0,
akaBot RPA Introduction - Let your journey begin with akaBot,Let's start the journey,4.2,"Instructor:
akaBot Training",Free,,13,All Levels,,,,0,
Getting Started with RPA,"Learn how robotic process automation automates digital processes, and benefits and challenges of implementation.",4.6,"Instructor:
Jordan Peralez",Free,1,8,Beginner,,,,0,
RPA for Everyone,Introduction to RPA for anyone interested to start a career in RPA or apply it in their organization,4.5,"Instructor:
Sarah Ghanem",Free,1,5,Beginner,,,,0,
【RPA】 Power Automate Desktop とは？30分で学べる初心者入門講座 -5つの事例も紹介,Power Automate Desktop ってどんなもの？具体的に何ができるの？５つの事例を見たり、実際に体験しながら、Power Automate Desktop について理解できる講座になっています。,4.2,"Instructor:
大城巧世 現役エンジニア",Free,,16,Beginner,,,,0,
Roboworx - Jumpstart to Robotic Process Automation (RPA),An introduction to RPA and how Roboworx can help you build your own digital assistants to automate your tasks,4.5,"Instructor:
Roboworx - Your personal digital workforce",Free,1,24,Beginner,,,,0,
Robotic Process Automation - UiPath,Understand the basics of RPA and Uipath,4.6,"Instructor:
Nada Sharafuddin",Free,1,8,Beginner,,,,0,
RPA with Desktop Flow,Learn robotic process automation and desktop flow,4.4,"Instructor:
Yawer Iqbal",Free,1,21,Beginner,,,,0,
PDF solutions for UiPath,Understand how to automate common PDF related functionalities with UiPath,4.3,"Instructor:
Bytescout Academy",Free,,11,All Levels,,,,0,
IA/RPA discovery - become an Automation Pro,"Learn the top strategies, techniques and trends to accelerate your automation career &stand out! Get hired, get promoted",4.7,"Instructor:
Tony Robot",Free,1.5,6,All Levels,,,,0,
Introduction to Artificial Intelligence in Software Testing,Learn the Basic Fundamentals of Artificial Intelligence (AI) in Software Testing in less than 30 minutes!,3.9,"Instructor:
Sujal Patel",Free,,7,Beginner,,,,0,
Interactive Data Analysis Report Using Microsoft Excel,Interactive Data Analysis Report Using Microsoft Excel,4.0,"Instructor:
Poon Huangkai Levin",Free,2,22,All Levels,,,,0,
Robotic Process Automation - UiPath StudioX,Make a Robot by yourself. A guided development of a Robot by using the RPA - UiPath StudioX.,4.4,"Instructor:
Somnath Mukherjee",Free,1.5,7,All Levels,,,,0,
How to Scrape any Website with UiPath,RPA developer,4.0,"Instructor:
Frank Boakye Yiadom",Free,,6,All Levels,,,,0,
"Deliver Automation Faster - repeatable, controllable RPA, AI","Design your Automation project governance model, controls, and checkpoints. Customise project forms (PDDs, SDDs etc)",0.0,"Instructor:
Tony Robot",Free,1.5,12,All Levels,,,,0,
Beginners Guide to Intelligent Automation,Learn How to Succeed with Cognitive Automation in Your Organization (by Automation Anywhere),4.0,"Instructor:
Automation Anywhere",Free,,8,Beginner,,,,0,
PPC 101: Intro to Google & Facebook Direct Response Ads,Why & how to use pay-per-click/direct response marketing with Google Adwords & Facebook advertising,3.7,"Instructor:
Jim Weber",Free,1,31,Beginner,,,,0,
Excel Automation using Uipath,Hands-on Course Excel Automation ---------------------------------------------------------------------------------------,4.4,"Instructor:
Mohammed Shahin",Free,1.5,21,Beginner,,,,0,
Getting Started with Automation 360,"Setup the free Community Edition of Automation 360, then get hands on with Jordan to build your first RPA bot.",4.4,"Instructor:
Jordan Peralez",free,1,7,Beginner,,,,0,
Learn Automation Anywhere A2019 fundamentals,Cloud Based Automation Anywhere,2.9,"Instructor:
Dhanashri jadhav",Free,1,8,Beginner,,,,0,
Blue Prism - Working with PDF,Understand how to automate common PDF related functionalities with Blue Prism,4.5,"Instructor:
Bytescout Academy",Free,,7,All Levels,,,,0,
Automating SAP Operation with UiPath StudioX,SAP Operations could be Automated by use of Robotic Process Automation - a free tool UiPath StudioX Community edition.,4.6,"Instructor:
Somnath Mukherjee",free,1.5,5,All Levels,,,,0,
ROS Basics: Program Robots!,Learn the fundamentals behind the open source robotics framework - ROS,4.0,"Instructor:
Surya Prakash",Free,1,22,Beginner,,,,0,
HomeCode Robotics Starter Kit Lessons,Make thinking visible with coding and robotics.,4.9,"Instructor:
Christopher Olsen",Free,1.5,11,Beginner,,,,0,
Robotics and Automation - Sensors and Motor Systems,Foundation for Robotics and Automation Systems,3.5,"Instructor:
Dragan Nikolic",Free,1,10,Expert,,,,0,
Fun with Beginner LEGO MindStorms EV3 Robotics.,"Learning by Doing - Lego EV3 Robotics for the absolute beginner, build small robots and program them using EV3-G.",4.8,"Instructors:
Graeme Faulkner, Yaya Lu, Ying Chen",Free,2.5,41,Beginner,,,,0,
Robotics Computer Programming - PTZ Camera Control Course,"Introduction to computer programming for robotics using HTML, Javascript, Node.js, and Python with PTZOptics cameras",4.3,"Instructor:
Paul Richards",Free,1.5,7,Beginner,,,,0,
Bobsweep Robot Repair,Guides for repairing your Bobsweep on your own so that he can be back on his wheels as quickly as possible.,4.3,"Instructor:
Renee Bautista",Free,1,11,Beginner,,,,0,
The EVE Method: The Best Possible Process for Your Goals,Create the Perfect Process for Your Unique Situation,4.7,"Instructor:
Chase Ellfeldt",Free,1,8,Intermediate,,,,0,
Introduction to Power Automate Desktop,Step by step kick start guide of Power Automate Desktop for Beginners,3.8,"Instructor:
Goloknath Mishra",Free,2,9,Beginner,,,,0,
Programming my Robot! - Master Edison Robot - Kids Coding,Robotics Basics - Program Edison robot - Barcodes - Edblocks,5.0,"Instructor:
John Dourvas",Free,2,25,Beginner,,,,0,
Project STEAMBOT,An Introduction To Robotics With the LEGO® BOOST Kit,4.1,"Instructor:
The Village Of Dreams - Project STEAMBOT",Free,,6,Beginner,,,,0,
VR Industrial Robotics Training Courses,"Industrial Robotics, VR",4.6,"Instructors:
Liangyu Cai, Peiying Chen, Honghan Chen, Ziyue Shen, Haohan Sun",Free,,18,Beginner,,,,0,
AutoHotkey FAQ 1 - What to know Before you code in AHK,This course covers the things we wish we knew when we started learning AutoHotkey over 10 years ago!,5.0,"Instructors:
Joe Glines, Isaias Baez",Free,1,19,Beginner,,new,,0,
Enterprise Automation | Design your automation strategy!,Learn strategies and tactical approaches to utilizing automation and integration within your organization,4.5,"Instructor:
Workato Automation Institute",Free,1,30,Beginner,,,,0,
Introduction to Robotics & Autonomous Car Design,Learn the basics circuit design and build your own autonomous car,4.0,"Instructor:
Arya Goutam",Free,1,10,Beginner,,,,0,
Wheeled Robots with Raspberry Pi & Python Basics,Get introduced to wheeled robots and learn the basics of building and controlling them with Python in a simulation,3.5,"Instructor:
Sotirios Stasinopoulos",Free,,5,Beginner,,,,0,
Learn robotics in English,From Lego to Logistics,2.6,"Instructor:
Larisa Chernova",Free,,16,Intermediate,,,,0,
Encoding 2,Let's Code Objects / mBot Robot,0.0,"Instructor:
KUZEM KONYA",Free,1.5,7,Beginner,,,,0,
Marketing Process Automation | Increase your conversions!,"Learn how to leverage automation tech to reduce costs, increase conversions, and create connected customer journeys.",4.5,"Instructor:
Workato Automation Institute",Free,1,13,Beginner,,,,0,
Automate with Pyautogui. Even python beginners can use it.,First Steps to Automation in Python. Automate your mouse and keyboard operations and get free time.,3.1,"Instructors:
翔太の Creative Studio, NH 1213",free,,5,Beginner,,,,0,
Practice Exams: PL-500 Microsoft Power Automate RPA Develope,PL-500 Microsoft Power Automate RPA Developer,0.0,"Instructor:
Excelevate Courses",E£579.99,,,,,New,E£779.99,579.99,E£
Komplett automatisch,Projekt/ Business komplett automatisieren mit Python Selenium,3.7,"Instructor:
Magnus Müller",E£199.99,2,31,Beginner,,,E£269.99,199.99,E£
Praktische Einführung in Microsoft Power Automate Desktop,Lerne Microsoft Power Automate Desktop mit praktischen Beispielen ganz ohne Vorkenntnisse kennen,4.7,"Instructor:
Dan We",E£229.99,4,26,Beginner,,Bestseller,E£319.99,229.99,E£
【初級編】RPAコンサルタントが教えるUiPath Studio ～基本的な自動化処理を作ってみよう～ 【23.4対応】,大企業を中心に導入が広がっているRPA。その中でも国内、グローバルでUiPathは高い評価を受けています。UiPath Studioの使い方を個人無利用可能なCommunity版の導入から、ワークフロー作成まで手を動かしながら学べます。,4.1,"Instructor:
律野 桜哉 Ritsuno Sakuya",E£199.99,6.5,117,Beginner,,Bestseller,E£269.99,199.99,E£
UiPath Orchestrator - Crashkurs,Dein praktischer Einstieg in den UiPath Orchestrator,4.2,"Instructor:
Weisskopf21 GmbH",E£199.99,1,6,Intermediate,,,E£269.99,199.99,E£
作って学ぶPower Automate for desktop！実践的なフローを30個以上作成して業務改善を実現,「RPA」「PC操作等の自動化」Power Automate for desktop を手を動かしながらゼロから学び、すぐに業務改善に活かしましょう！,4.4,"Instructor:
ギークフジワラ geekfujiwara",E£199.99,10,74,Beginner,,,E£269.99,199.99,E£
【ゼロから始めるRPA】UiPath開発実践入門【保守まで考慮した実践的なワークフローの開発】,人手不足が深刻化する中で、業務を自動化するRPAは注目を集めています。特に「UiPath」は評価が高く、導入企業が多いRPAツールです。本講座では、「実践的」なRPAの設計手法とUiPathの開発手法について学ぶことができます。,3.9,"Instructor:
株式会社キャムテック CAM",E£199.99,4,66,Beginner,,,E£269.99,199.99,E£
Pratique pour l'examen | Associé RPA certifié UiPath (UiRPA),Préparez-vous à l'examen UiPath RPA Associate (UiRPA) | Tests simulés d'automatisation des processus robotiques (RPA),1.0,"Instructor:
Wade Henderson",E£199.99,,,,,,E£269.99,199.99,E£
[Microsoft RPA] Power Automate를 이용한 업무 자동화,반복되는 업무를 자동화하고 프로일잘러 되기!,0.0,"Instructor:
현정 고",E£229.99,2,18,All Levels,,,E£319.99,229.99,E£
【中級編】RPAコンサルタントが教えるUiPath Studio ～開発担当者が知るべき安定したロボットの作り方～,大企業を中心に導入が広がっているRPA。その中でも国内、グローバルでUiPathは高い評価を受けています。RPA開発者が保守工数削減のために学んでおきたいエラーハンドリングや安定性が向上する作り方を手を動かしながら学べます。,4.2,"Instructor:
律野 桜哉 Ritsuno Sakuya",E£199.99,3,55,Beginner,,Highest rated,E£269.99,199.99,E£
Automation Anywhere de Cero a Intermedio,Curso para principiantes en RPA con Automation Anywhere - Aprende las bases de Automation Anywhere,4.2,"Instructors:
Camilo Andres Duarte Rincon, Sergio Andres Maldonado Redondo",E£199.99,13.5,73,Beginner,,,E£269.99,199.99,E£
UiPath Orchestrator - Curso Completo de Orquestração RPA,Aprenda a gerir e monitorizar os seus robôs RPA e domina as funcionalidades do UiPath Orchestrator,5.0,"Instructor:
Marcelo Cruz",E£579.99,3,38,All Levels,,Highest rated,E£779.99,579.99,E£
【上級編】RPAコンサルタントが教えるUiPath Studio ～共通処理を集約して長期間安定した良い処理を作る方法～,大企業を中心に導入が広がっているRPA。その中でも国内、グローバルでUiPathは高い評価を受けています。毎回１から自動化せず作った処理を利用する方法、システムや業務の変更の影響を最小化する方法を学びましょう。,4.2,"Instructor:
律野 桜哉 Ritsuno Sakuya",E£199.99,2.5,51,Intermediate,,,E£269.99,199.99,E£
คอร์สเรียน RPA (Power Automate Desktop) สำหรับผู้เริ่มต้น,สอนวิธีการสร้าง RPA ด้วยความเข้าใจแบบง่ายๆ ให้ผู้เข้าเรียนสามารถนำไปพัฒนาและสำหรับสร้างระบบงานแบบอัตโนมัติ ได้ทันที,4.3,"Instructor:
Surapoom Sruaisuwan",E£629.99,3.5,8,Beginner,,,E£849.99,629.99,E£
Innovationsmanagement und digitale Geschäftsmodelle,Disruption - Requirements Engineering - Design Thinking - Lean Startup Methoden - Innovation in Großunternehmen,4.8,"Instructor:
Peter Klausmann",E£199.99,3,32,All Levels,,,E£269.99,199.99,E£
Power Automate Desktop 101: Básicos que debes de saber.,Todo lo que debes de saber para automatizar tus tareas profesionales.,4.8,"Instructor:
Sebastian Vallejo Jimenez",E£199.99,6.5,135,Beginner,,,E£269.99,199.99,E£
独学で身につけるPython〜応用編〜【業務効率化・自動化で残業を無くそう！】,"Pythonの各種ライブラリを使ってバックオフィスでよくある業務を効率化・自動化する方法を、オリジナルの演習課題も交えつつ実践的に学びます。日々の実務で""実際に使えるスキル""が獲得できます。難易度は初級＋α程度ですのでお気軽にご受講下さい！",4.6,"Instructor:
安井 亮平",E£199.99,4,33,Beginner,,Bestseller,E£269.99,199.99,E£
【한글자막】 Power Automate - Microsoft Power Automate 완벽 가이드,기초부터 고급까지 아우르는 단 하나뿐인 Microsoft Power Automate (Microsoft 플로우) 완벽 가이드로 다른 강의는 듣지 않으셔도 됩니다! 모든 작업을 코드 없이 자동화해보세요!,4.8,"Instructors:
Henry Habib, 웅진씽크빅 글로벌",E£199.99,10,173,All Levels,,,E£269.99,199.99,E£
UiPath Studio ile E-Fatura Kontrol ve Onaylama Süreci,"E-Fatura kontrol ve onay sürecini , Analiz - Tasarım - Kodlama ve Test adımlarını Clean Code prensipleriyle kodlamak",4.3,"Instructor:
Levent Kurt",E£199.99,7.5,61,Intermediate,,,E£269.99,199.99,E£
"Inteligencia Artificial Aplicada Back Office, At. al Cliente","Inteligencia Artificial Aplicada a entornos de Back Office, Venta y Atención al Cliente",4.5,"Instructors:
Patricia Hernández, Angel Vázquez García, Jaime de la Serna, eCUSTOMER S.L.",E£529.99,17,55,All Levels,,,,529.99,E£
ROS Robot Operating System Basics for beginners,How to jump-start in this hard-start framework concisely as fast as possible without breaking your budget.,5.0,"Instructor:
Muhammad Asem",E£199.99,2,39,Beginner,,,E£269.99,199.99,E£
